Song ID,Song Name,Day,Month,Year,Playlist ID
spotify:track:1PC6rcvwje7LjU4vFnrVqx,My Kind of Woman (Slowed),30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:6kD7n19O9VEYQwENniEvPi,4:44 Am,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5tsZiTwl9vtZWf21J7uo4H,DEMON (Pitched),30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7s7BiKh94RILKBR3bC32fD,Novacane - Sped Up,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:62WxEY7HhgElI06Abgpila,Never Been In Love,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:185im1xcLeYZ1rFdGXadyt,do ya like,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:31qlV50cTaXoZGt0G3AQfo,Don't Go to Sleep,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4Jmkp9Rpkl4FiGqX8O0IpP,So Innocent - Sped Up,30,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4fASpLlt6R2KiY4bG4ZaXJ,Suga,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0LRDr7rhv07TA2rz7c3sEP,When Will I See You Again - Amtrac Remix,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0GTgfhTkOrX4q2udsaP3eY,Crystal Castles in the Hood,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0xLwnCEEIPLkaIfDrp2Vmw,Conejita,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5FSt6K70gANsecaAtXFVbR,When Will I See You Again,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5kqNIqFjijuzvVLhuY9B8j,La Zona,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5ww2BF9slyYgNOk37BlC4u,La Bachata,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:6nAlJuLlRlpAcq30xIqKJs,¿Por Que Te Demoras?,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0qqRNnwh86N1XBV94GVgQN,SimpsonWave1995,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:75VRhh9RxnVCiaV0MXaPIl,Casa Kira,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0JM4LYVLbzBfXOKWzYS7n5,Te Quiero (…),29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4X27jNXYJfch2j1cln815K,Heavens Gate,29,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2enPRFda84VE2wtI8c86Uf,Always Forever,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4Us7Hw8jDC4t1KLfenilv8,"sorry, i like you",28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:10nyNJ6zNy2YVYLrcwLccB,No Surprises,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:70LcF31zb1H0PyJoS1Sx1r,Creep,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0iUrxveyNUBfj0cqjYEijt,NEON BLADE,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4B8gtpBuEtU9XUizl6BK2W,WAKE UP!,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:1YakuHfzKxjnseCEeVQtrY,Don't Wanna Fall In Love,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4S4QJfBGGrC8jRIjJHf1Ka,Pain,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4woTEX1wYOTGDqNXuavlRC,Superman,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:5xACegZSmFMZSh2d9lb0iG,I'll Do It,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,28,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4KBJ6dFxtup8Ku4uQZcPQ8,Antisocial (feat. Slump6s),27,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:6x3BWyMi95035qz5pB8snv,off the leash! (feat. yvngxchris and Luisss),27,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:19kX6hSlYH31js2SL4jgrj,Mulberry Street,26,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:52sDdbKEy6OQbv36sU2lSD,Dance In Room Song,26,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4e4kZuyHW8UA9EGMXPZMYD,Easily,26,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4bc3FQjpasidLKs1lfNjQP,S I L E N C E,26,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2kUtv1wP3roWgZADJHPHaz,Lost Love,26,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0kjRlBI8YIxDQKrP7PrZr4,Satellite,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:1H3Q48ARz2ZEwbOl6s53Mq,I’ll Keep You Safe,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4T2UFptnPrq5O4PTNU7e6h,just to break my heart,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2sQLX7xGiCRtjdJQChFwqe,ctrl alt del,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:409qeWve1NEa9hkbrTjaUo,Tyler,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0lX19dUwXyXtsBw5LKaMFb,SWEATSHIRT,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0pZ0FfXOUDdf28TNn4VDMQ,SOMETHING NEW,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:4rUawbJ9qurU9Rb3NpT4kH,SQUASH,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0opflBNj8NQehW3Q0oXueA,IDENTITIES,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:1biGLgU3ws2Z9S4iCMLoDx,SittingInTheCar,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7KKoGA5nKLJ6Q4wPXFJcNt,Nothing Lasts,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:3AncVybdw2UmiT8ulIGScN,86.400,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:16dzo8i1mlh2AkmQ4DhwXH,wish i was dead,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0ASIqnVJvN1GmH1xEBdf2a,Fly Out West,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2lCsTpkit36cAJ0pSEpzr4,Sing for Me,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:3mLFCocZgUvih60frphM6l,Insane,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:0ubLXChnwj5If05OZhx97O,me enamoré de alguien que también,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7g7or6ba1mBgq5Ydj2ixjs,INBETWEEN,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:6QzghWY3hHDC39o5fZorp6,cannot be bothered,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:2MKJbTQepwHTMhKmbAk225,meant nothing to me,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:1AWFusiWYpT537jyux6Axu,Turbo,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7mykoq6R3BArsSpNDjFQTm,I Really Want to Stay at Your House,25,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:1LdMkXElKMDTB8mvgyvTKe,Pa' Eso Se Hizo,24,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7iwJOi3hlMqZt6pj1sQOBj,VISTA AL MAR,24,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:3PsS445MHcmtroGTstfTbm,Coming Down,24,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:14xJYn35NZzLEZ2D1AfGRG,Flowers,24,9,2022,6Mnn70EdtG4sMAB4ivsaDV
spotify:track:7H74AdiJYM7hh4SYGrq9xe,do me wrong,24,9,2022,6Mnn70EdtG4sMAB4ivsaDV
