Song ID,Song Name,Day,Month,Year,Playlist ID
spotify:track:1WBwck9KqWfe6mr2j06UEM,EL CUARTO DE FERXXO,31,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5chLrW35iW4juKNXQ69XGl,FKU,30,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7BgIcfAlmUNW6IABxVJcT2,XX,29,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5C9UraxYO3LXkq7Py5NKcN,Una Ráfaga De Amor,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5sICkBXVmaCQk5aISGR3x1,Enter Sandman,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4e4wyuh6UFUWXvciZIJDcA,The Poison,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2J2mlJCRpkPSURHZtFv5eU,Te Arrepentirás,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4x2cAn3IIBBMpXsU8UHS9k,Corazón Roto,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1J5ubGIOlUBT3t3WgfYidN,What If I Told You That I Love You - Don Diablo Remix,28,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4Jgo26ENos5oZPubIfIIbu,Night Of The Crowd,27,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0IvWhVi7j5dYG6sdYA4TYw,My Feelings for You,27,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0xBpMWAEYSmks4ZDzjgxIn,Tuning Out...,27,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,27,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2jsmSLoX8y0h6k4YzDCFH1,Nobody To Love - Radio Edit,27,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4jNM6l3Amnmyy1kNCLcSWL,Save Me,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4vLhi74fctCnK4OFbiiS6P,ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1H5IfYyIIAlgDX8zguUzns,Suspicious Minds,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:01MXkFA8sL7at6txavDErt,Making Love Out of Nothing at All,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7caj6X6NMX3tlhWnu1du6V,We Belong Together,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:456WNXWhDwYOSf5SpTuqxd,Dog Days Are Over,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7DD1ojeTUwnW65g5QuZw7X,I Will Survive - 1981 Re-recording,26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4XCQtUoRSh22Ep18ULmDnT,La fórmula (feat. Chris Jedi),26,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:63RgY9Eph41dal0MYH4d6V,Donde CRJ - Remix,25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5Bc130ZswADfOY9bxk1y98,"A Mi También ft. Alvaro Diaz, Feid",25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3vUDNDbhYkfidboErlk7cx,K-POP,25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4kRLRWnn5u9wO2wOKAAdEN,Automotivo Bibi Fogosa,25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0TlLq3lA83rQOYtrqBqSct,Nonstop,25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4N3GbCfHv8HUkxEBApzJ7F,Nonstop (Guitar Version + Sped Up),25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7IrY1CvFsvPYWhT7TC3iNg,Nonstop (Guitar Version + Slowed),25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1OO9fI0XraqhRVZlMJEp6l,FUMETEO,25,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,24,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3PpWCS95gDUDRPko3u1MZ9,Prohibidox,24,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7kyLtcgYgQPrXkxtAb72iY,SI TE PEGAS,24,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3DR7LD0aFRhLzoii5vHGsp,No Sigue Reglas,24,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,K-POP,23,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:53VNjAUpBJX7UJSjW5jjOm,ROOKIES,23,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0HTIrbUwwFn984RzVZm5Fk,Yale,23,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1jpwxxZlmAE1jr3Kbo81aw,23 Freestyle,23,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5uxIvoAHL2QOnRP2olOxzb,Cafe Malibú,20,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7hSzMsK0DoaiHI268nNKUe,Como Yo Le Doy - Remix,19,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:51inekd0e2msrJgyMt95xM,Me Tiene Mal,19,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:67RYRj1hKfKHjygHNNJi7T,Insano,19,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7CGDndY2o0lU1GKpwjUC2L,Benefice,17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7JFY3LW7Pqhp1g8vgdr5nI,Costa Brava II,17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4ARC6gxjV0gpghGpt2byeD,Hey Mister - Official Remix,17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7kfOEMJBJwdCYqyJeEnNhr,Moth To A Flame (with The Weeknd),17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4eMKD8MRroxCqugpsxCCNb,MOJABI GHOST,17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1aivk8tZoAz0FYjk8kg7td,Un Pal De Textos,17,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:56KhDgM8O8rHxBI7CIEGCw,Fiel,16,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:43qcs9NpJhDxtG91zxFkj7,Fiel - Remix,16,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6MvqgVj98rzMGuxdpIyzeh,Imaginaste,16,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2xkCK64mVslpApVL7i6Mxj,Heart Racing,16,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0GBG7b2BuF336A6lk6spGw,Adult Diversion,16,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7yG955s3KEoDrJkx5qa3WY,Uno De Eses Gatos,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7B646WX2daEPa4bjsnUv9o,Completamente Loco,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2Gqw64VRxQtgc1vgLYVdBf,Taba Sucio,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2vEY9OdhUx7oFOjcbmIrwt,El Motorcito - Remix,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4kY5HMYgRgvHkdGtpdXcAs,El Motorcito - Remix,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1MB8kTH7VKvAMfL9SHgJmG,VAGABUNDO,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0cs3YvJsZNpEfzNrCl4Pl4,Fiesta Loca,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5kvMHWJfoIgKTpP5HzpG25,Todavía,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5q86iSKkBtOoNkdgEDY5WV,VISTA AL MAR,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7xX7bER73YZSE4m76OpMXV,Salgo a Bailar,15,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1TWkuY4nCVcqNgWQKHxFHA,My Love,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2y20Y2PP4EFCbdzeGk9WvS,Aunque Te Fuiste,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7BsxeFJPs5qhsjBJhvEyg3,Me Dijeron,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7dx0Funwrd0LRvquDFQ8fv,Lumbra,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2csDKaGRNwR0J9gCtlLkWr,Nunca Imagine - Remix,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6tQX7ZgQ89HKDaoofMJl8J,Otra Cosa,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2pDODfTQlKUvlq2lc83Whl,Si Tú No Estás,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0EpFfFZpCuqYFzHvxOtrZS,Encantadora (feat. Farruko & Zion & Lennox) - Remix,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5lr877wwUsB8inLGywHKxa,Caile,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3jhO0ilG42onbRpxQ2tmaQ,A dónde voy (feat. Daddy Yankee),14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1A9PKAFEHMWgXNLpgf7k4J,Piensan,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2t7LjWmKWJV1X59zYaCsvy,Travesuras,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3u8fKvW5X1zvrsweW5h2xa,Tu Hombre (feat. Daddy Yankee),14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4gv9eyEf7cXViNTBXS2g5C,Vaivén,14,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:0Xfo7PfltbOrAiBs0eSCTH,¿Qué Tengo Que Hacer?,13,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4bisT9khxJYFKaoG8pxq5h,Hasta el Amanecer (feat. Daddy Yankee) - The Remix,13,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:7F7kL3i6SDEIbDcoJZGiig,Sígueme Y Te Sigo,13,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5SzLzM7X0CXeRsqzvWBxDV,EMUNÁ,13,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:5lV8XJCykEFV2igzbhHS0p,Anda estragar-me os planos,13,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:36xfruxRxaqzHF6CQPHcYz,Me Dice Daddy,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1Zjdt705TM2Hr26YDKgnyc,Anti Rana,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4cyYC67XY3weSVmSLdKLP8,Taboo,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:6WnrBUIYtTNn4HtLOgZzvu,Llorando Se Fue,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1Jo3PXI2jQY3kI2nZH3lyW,VA Y VEN,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:2pR6bipXfJySBhje19SW02,Marisola,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:3Nm59gWPXFQCJXVnfDoZt7,Pase Lo Que Pase - Remix,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:4xpkpFN38ZUGTNH4majHuu,BREAK UP,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1D3bBGBd3r1aZdBgNkCz6o,confesión,11,7,2023,4y4NCt2BxromfU0rI4FOmB
spotify:track:1SCYfmGM5ueb6YiiQbLXVn,SI TÚ SUPIERAS - Bonus Track,11,7,2023,4y4NCt2BxromfU0rI4FOmB
