Song ID,Song Name,Day,Month,Year,Playlist ID
spotify:track:5E8CUBhvtBzLVF5JQUaypj,Intro,30,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:0FDTPGlLjF8SGWSsHyzNBe,pa quererte,30,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:3oCSBlJniNwxVQfq1R2ROt,Hugo,30,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:6G12ZafqofSq7YtrMqUm76,Monotonía,30,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5S7FewmYYyLNdMOfeEcB6P,COMO HAS ESTAU?,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:1hwJKpe0BPUsq6UUrwBWTw,Boulevard of Broken Dreams,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:2FpzEUblvxvCSv7aQbe8l5,Cayo la Noche X Diles X Soy Peor,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:53jnnqFSRGMDB9ADrNriCA,Bloody Mary,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:7v3rmoy5jcn4h5UqwQyCM3,Ginseng Strip 2002,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:4MXhozRvLn7DKoXexaHUOC,Super Ocean Man,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5Id5B3dxJZhPcV9GzgYZZe,Quizas,29,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5LitdykQszEnuzIrtGhwPs,Suelta,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5i9bTK3gXeVCvua3PH4nwv,LA TERAPIA,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5K5bLccioPirrEhSnZ1FVF,"Bzrp Music Sessions, Vol. 48 Bombona - Reggaeton Mashup",28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:0dlEA0Yhxsd09QWncDvaXF,Se Enamoró de un Reggaetonero,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:7ukaDBM9mXdmtuqGd4Qkhn,Amor Amargo,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:5ejnjlRm1c95bHJI1EckQ9,La Prisión,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:3XaWuYsTtnkzCSBr0RmROc,Si No Le Contesto,28,11,2022,3fwgwqAtPiln73qhHw42a3
spotify:track:79AOjOSao8YU6hqIILSM72,OH LA LA,28,11,2022,3fwgwqAtPiln73qhHw42a3
