Song ID,Song Name,Day,Month,Year,Playlist ID
spotify:track:6nqdgUTiWt4JbABDurkxMI,Sahara,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:0G2wimhVoDYXbQ6csDxtSf,Sex n' Drugs,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:5e3E0LdMpP3JgfHJn7NUAc,Popular Loner,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:1H7zdcRD0gLGQY0w5ejGgX,Lovers Rock,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:02XnQdf7sipaKBBHixz3Zp,Paparazzi,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:7pkYsT6Nhtr9EfblK6Kffy,POST MORTEM,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6YUTL4dYpB9xZO5qExPf05,Summer,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6kenOvzeNY6GxXTWKic1wd,Fuego,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4tlU5pwlM8ZnVofZqLxleM,Butterflies...,31,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4TCL0qqKyqsMZml0G3M9IM,Telephone,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6NdtHPA0QHSij2Fbh7OzDL,que va a ser de mi,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:3M0yRNYZ3GIjHYSNPHazOh,Gasolina y Mechero,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6FTOLcuHoujUvm1vrzh146,One Last Kiss,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:5RhWszHMSKzb7KiXk4Ae0M,One Last Kiss,30,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6bKnZj2NyeEbByYgT1uDVM,Nos Fuimos Lejos,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:5sSqu1LF7HMPoc22PxzWMu,XANAX,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:3iwSvxnhQRNdkCsAWUqpBj,NO TE QUIERO VER MAL,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:0U2ge9BZqUa0KIQbpqoila,melasuda - Bonus Track,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:2Y6zmf5lOJOt33abtX0yDf,Solo a Mí,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4EY98CyvYgA8rcVBareyQk,Bapes,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6aHoPULNO7pSL2ZfUY0bU8,Knock Knock,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4iUwlL25scnqi5NCLoQAvk,givenchy carti !*,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:2aaCNg42RA74s0EmHTBqS7,No Other Heart,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4bYLspjdlNAV19Ej8bnwzo,,29,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:6DoL1yYIwEW7VZMRaJhoJI,La Llevo Al Cielo (Ft. Ñengo Flow),28,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:06JvOZ39sK8D8SqiqfaxDU,True Love,27,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:4epHhc2lvhFYzMlKA23O3G,MALA,27,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:5ATUXl5MiTbVii4a5ongzl,I Hope You Know I Mean It,27,5,2022,3lE3J0HwrBZyHrfhrtw62f
spotify:track:1vwPUbPWX3EHzoFLeNlQKm,I Don't Feel So Good,27,5,2022,3lE3J0HwrBZyHrfhrtw62f
