Song ID,Song Name,Day,Month,Year,Playlist ID
spotify:track:0uBrQT9ny21InKVEsc7lm2,Otro Show,30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:7sWdGtYvzlzuQRAoZ7fGeO,Po' encima (feat. Bryant Myers),30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:0sfk352FO8bJUjWjIsyzSR,DONDE SE APRENDE A QUERER?,30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:4MmO631CdxuFOm18UVbhkp,Fun Tonight,30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:3Ap6XyevTaFDbF6Ecp6tTM,水野 亜美AMY,30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:2XkAudwRY3mHW3MGMT61AA,Sad Gang (Versión Reggaetón),30,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:5c9CsmVAhOQ5jQKwmNd5fk,Saoco,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:4o4HQPKJQEsPq36BJqWWUr,Mi Error,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:6QX6tanKOhwMpPtu1p0zAL,La Triple M,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:6WuufZDBNoEJBTinRiznhO,La Nueva Y La Ex,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:6pdo6bxRLh7ELtuchVgyjx,GANGSTERS Y PISTOLAS,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:08B8heF08g59b3CzC5sKEd,Coronao Now - Remix,29,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:3w72x0fGnmRY8eRBSV3Lq8,We Are The People - Sped Up Version,28,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:0a6ogDrZBvYgDjILgsQVaJ,Hace Mucho Tiempo,28,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:2IVsRhKrx8hlQBOWy4qebo,Mr. Loverman,28,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,27,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,27,9,2023,1eSAY6jrxaAIb4nYcqHPxT
spotify:track:1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),27,9,2023,1eSAY6jrxaAIb4nYcqHPxT
